hospital_1,hospital_2,hospital_1_latitude,hospital_1_longitude,hospital_2_latitude,hospital_2_longitude
6220322,6220014,40.2368,-74.3131,40.2827,-74.0797
6221480,6220014,40.2166,-74.7413,40.2827,-74.0797
6220002,6220014,40.695683,-74.916994,40.2827,-74.0797
6220880,6220014,40.72779,-74.16316,40.2827,-74.0797
6220029,6220014,40.946908,-74.206035,40.2827,-74.0797
6220435,6220014,40.7163,-74.0503,40.2827,-74.0797
6220785,6220014,40.7406,-74.1911,40.2827,-74.0797
6220024,6220014,40.8977,-74.0741,40.2827,-74.0797
6221430,6220014,40.2946,-74.8076,40.2827,-74.0797
6221270,6220014,40.667818,-74.4238,40.2827,-74.0797
6220390,6220014,40.7411,-74.0341,40.2827,-74.0797
6221140,6220014,40.5188,-74.2819,40.2827,-74.0797
6220395,6220014,40.4053,-74.1917,40.2827,-74.0797
6221630,6220014,39.844,-75.15,40.2827,-74.0797
6220761,6220019,39.783208,-74.919241,39.8827,-74.9181
6221330,6220019,39.3145,-74.5923,39.8827,-74.9181
6220535,6220019,39.997893,-74.37431,39.8827,-74.9181
6221110,6220019,40.94556,-74.20501,39.8827,-74.9181
6220340,6220019,40.8839,-74.0556,39.8827,-74.9181
6220025,6220019,40.295328,-73.983798,39.8827,-74.9181
6221528,6220019,40.67481,-74.26426,39.8827,-74.9181
6221618,6220019,40.9857,-74.0155,39.8827,-74.9181
6220510,6220019,40.758338,-74.149287,39.8827,-74.9181
6221270,6220019,40.667818,-74.4238,39.8827,-74.9181
6221390,6220019,40.8831,-74.0107,39.8827,-74.9181
6221017,6220019,40.767812,-74.234961,39.8827,-74.9181
6220760,6220019,40.77293,-74.187,39.8827,-74.9181
6220440,6220019,40.70262,-74.09146,39.8827,-74.9181
6220880,6220019,40.72779,-74.16316,39.8827,-74.9181
6220600,6220019,39.8821,-74.9183,39.8827,-74.9181
6221640,6220019,40.9813,-74.1724,39.8827,-74.9181
6221250,6220019,40.0079,-74.8464,39.8827,-74.9181
6221050,6220019,40.86955,-74.1212,39.8827,-74.9181
6221090,6220019,40.91824,-74.14444,39.8827,-74.9181
6220040,6220019,39.3585,-74.4342,39.8827,-74.9181
6220024,6220019,40.8977,-74.0741,39.8827,-74.9181
6220005,6220019,40.207717,-74.038102,39.8827,-74.9181
6220234,6220019,40.0484,-74.8841,39.8827,-74.9181
6221230,6220019,40.9561,-74.063,39.8827,-74.9181
6220026,6220019,39.8827,-74.9181,39.8827,-74.9181
6220373,6220019,39.63186,-74.77134,39.8827,-74.9181
6220270,6220019,40.659403,-74.214718,39.8827,-74.9181
6221636,6220019,40.5548,-74.2872,39.8827,-74.9181
6221350,6220019,40.475283,-74.286564,39.8827,-74.9181
6220520,6220019,39.788372,-75.073969,39.8827,-74.9181
6220020,6220019,40.4494,-74.6486,39.8827,-74.9181
6220008,6220019,40.73699,-74.16925,39.8827,-74.9181
6220022,6220019,40.5188,-74.2819,39.8827,-74.9181
6220160,6220019,39.9775,-74.5852,39.8827,-74.9181
6220400,6220019,40.71795,-74.24231,39.8827,-74.9181
6220730,6220019,39.9861,-74.7949,39.8827,-74.9181
6220547,6220019,40.0463,-74.8806,39.8827,-74.9181
6220490,6220019,40.713656,-74.051548,39.8827,-74.9181
6220237,6220019,39.3585,-74.4342,39.8827,-74.9181
6220210,6220019,39.929286,-75.109844,39.8827,-74.9181
6220478,6220019,40.9857,-74.0155,39.8827,-74.9181
6220029,6220019,40.946908,-74.206035,39.8827,-74.9181
6220002,6220019,40.695683,-74.916994,39.8827,-74.9181
6220280,6220019,40.9042,-73.9687,39.8827,-74.9181
6221235,6220019,40.9836,-74.1007,39.8827,-74.9181
6220028,6220019,40.612918,-74.291056,39.8827,-74.9181
6221160,6220019,40.60712,-74.4056,39.8827,-74.9181
6229075,6220019,39.4788,-74.5397,39.8827,-74.9181
6220004,6220019,40.79095,-74.417821,39.8827,-74.9181
6220375,6220019,39.6823,-74.8605,39.8827,-74.9181
6221528,6220020,40.67481,-74.26426,40.4494,-74.6486
6220004,6220020,40.79095,-74.417821,40.4494,-74.6486
6221636,6220020,40.5548,-74.2872,40.4494,-74.6486
6221110,6220020,40.94556,-74.20501,40.4494,-74.6486
6220008,6220020,40.73699,-74.16925,40.4494,-74.6486
6220400,6220020,40.71795,-74.24231,40.4494,-74.6486
6220760,6220020,40.77293,-74.187,40.4494,-74.6486
6220005,6220020,40.207717,-74.038102,40.4494,-74.6486
6220029,6220020,40.946908,-74.206035,40.4494,-74.6486
6220002,6220020,40.695683,-74.916994,40.4494,-74.6486
6221090,6220020,40.91824,-74.14444,40.4494,-74.6486
6220373,6220020,39.63186,-74.77134,40.4494,-74.6486
6220490,6220020,40.713656,-74.051548,40.4494,-74.6486
6220440,6220020,40.70262,-74.09146,40.4494,-74.6486
6220510,6220020,40.758338,-74.149287,40.4494,-74.6486
6221050,6220020,40.86955,-74.1212,40.4494,-74.6486
6220520,6220020,39.788372,-75.073969,40.4494,-74.6486
6221017,6220020,40.767812,-74.234961,40.4494,-74.6486
6220880,6220020,40.72779,-74.16316,40.4494,-74.6486
6220761,6220020,39.783208,-74.919241,40.4494,-74.6486
6220535,6220020,39.997893,-74.37431,40.4494,-74.6486
6220028,6220020,40.612918,-74.291056,40.4494,-74.6486
6220270,6220020,40.659403,-74.214718,40.4494,-74.6486
6221160,6220020,40.60712,-74.4056,40.4494,-74.6486
6220210,6220020,39.929286,-75.109844,40.4494,-74.6486
6221270,6220020,40.667818,-74.4238,40.4494,-74.6486
6221350,6220020,40.475283,-74.286564,40.4494,-74.6486
6220025,6220020,40.295328,-73.983798,40.4494,-74.6486
6221618,6220021,40.9857,-74.0155,40.8849,-74.576
6220475,6220021,40.7831,-74.0588,40.8849,-74.576
6220680,6220021,40.7895,-74.4656,40.8849,-74.576
6229075,6220021,39.4788,-74.5397,40.8849,-74.576
6220800,6220021,40.7635,-74.3049,40.8849,-74.576
6221528,6220021,40.67481,-74.26426,40.8849,-74.576
6221500,6220021,40.2361,-74.7519,40.8849,-74.576
6221230,6220021,40.9561,-74.063,40.8849,-74.576
6220761,6220021,39.783208,-74.919241,40.8849,-74.576
6220920,6220021,40.4953,-74.4498,40.8849,-74.576
6220820,6220021,40.7094,-74.2125,40.8849,-74.576
6220950,6220021,40.5015,-74.4595,40.8849,-74.576
6220478,6220021,40.9857,-74.0155,40.8849,-74.576
6221390,6220021,40.8831,-74.0107,40.8849,-74.576
6221190,6220021,40.3398,-74.624,40.8849,-74.576
6221110,6220021,40.94556,-74.20501,40.8849,-74.576
6221050,6220021,40.86955,-74.1212,40.8849,-74.576
6221250,6220021,40.0079,-74.8464,40.8849,-74.576
6220028,6220021,40.612918,-74.291056,40.8849,-74.576
6220490,6220021,40.713656,-74.051548,40.8849,-74.576
6220280,6220021,40.9042,-73.9687,40.8849,-74.576
